Battle of Galicia;Conrad von Hötzendorf;Rudolf von Brudermann
Battle of Galicia;Conrad von Hötzendorf;Eduard von Böhm-Ermolli
Battle of Galicia;Conrad von Hötzendorf;Hermann Kövess von Kövesshaza
Battle of Galicia;Conrad von Hötzendorf;Heinrich von Kummer (General, 1874)
Battle of Galicia;Viktor Dankl von Krasnik;Moritz von Auffenberg
Battle of Galicia;Viktor Dankl von Krasnik;Rudolf von Brudermann
Battle of Galicia;Viktor Dankl von Krasnik;Eduard von Böhm-Ermolli
Battle of Galicia;Viktor Dankl von Krasnik;Hermann Kövess von Kövesshaza
Battle of Galicia;Viktor Dankl von Krasnik;Heinrich von Kummer (General, 1874)
Battle of Galicia;Moritz von Auffenberg;Rudolf von Brudermann
Battle of Galicia;Moritz von Auffenberg;Eduard von Böhm-Ermolli
Battle of Galicia;Moritz von Auffenberg;Hermann Kövess von Kövesshaza
Battle of Galicia;Moritz von Auffenberg;Heinrich von Kummer (General, 1874)
Battle of Galicia;Rudolf von Brudermann;Eduard von Böhm-Ermolli
Battle of Galicia;Rudolf von Brudermann;Hermann Kövess von Kövesshaza
Battle of Galicia;Rudolf von Brudermann;Heinrich von Kummer (General, 1874)
Battle of Galicia;Eduard von Böhm-Ermolli;Hermann Kövess von Kövesshaza
Battle of Galicia;Eduard von Böhm-Ermolli;Heinrich von Kummer (General, 1874)
Battle of Galicia;Hermann Kövess von Kövesshaza;Heinrich von Kummer (General, 1874)
Battle of Ginchy;Douglas Haig;Ferdinand Foch
Battle of Ginchy;Douglas Haig;Émile Fayolle
Battle of Ginchy;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Battle of Ginchy;Douglas Haig;Joseph Alfred Micheler
Battle of Ginchy;Ferdinand Foch;Émile Fayolle
Battle of Ginchy;Ferdinand Foch;Henry Rawlinson, 1st Baron Rawlinson
Battle of Ginchy;Ferdinand Foch;Joseph Alfred Micheler
Battle of Ginchy;Émile Fayolle;Henry Rawlinson, 1st Baron Rawlinson
Battle of Ginchy;Émile Fayolle;Joseph Alfred Micheler
Battle of Ginchy;Henry Rawlinson, 1st Baron Rawlinson;Joseph Alfred Micheler
Battle of Ginchy;Crown Prince Rupprecht of Bavaria;Max von Gallwitz
Battle of Ginchy;Crown Prince Rupprecht of Bavaria;Fritz von Below
Battle of Ginchy;Max von Gallwitz;Fritz von Below
Battle of Gnila Lipa;Nikolay Iudovich Ivanov;Nikolai Ruzsky
Battle of Gnila Lipa;Nikolay Iudovich Ivanov;Aleksei Brusilov
Battle of Gnila Lipa;Nikolai Ruzsky;Aleksei Brusilov
Battle of Gnila Lipa;Rudolf von Brudermann;Hermann Kövess von Kövesshaza
Battle of Gorizia (1916);Luigi Cadorna;Luigi Capello
Battle of Gorizia (1916);Luigi Cadorna;Emanuele Filiberto, 2nd Duke of Aosta
Battle of Gorizia (1916);Luigi Capello;Emanuele Filiberto, 2nd Duke of Aosta
Battle of Gorizia (1916);Conrad von Hötzendorf;Svetozar Boroević
Battle of Goychay;Ali İhsan Sâbis;Cemil Cahit Toydemir
Battle of Goychay;Ali İhsan Sâbis;Rüştü Pasha
Battle of Goychay;Ali İhsan Sâbis;Topal Osman
Battle of Goychay;Ali İhsan Sâbis;Ali-Agha Shikhlinski
Battle of Goychay;Ali İhsan Sâbis;Habib Bey Salimov
Battle of Goychay;Ali İhsan Sâbis;Ahmad Hamdi Bey
Battle of Goychay;Cemil Cahit Toydemir;Rüştü Pasha
Battle of Goychay;Cemil Cahit Toydemir;Topal Osman
Battle of Goychay;Cemil Cahit Toydemir;Ali-Agha Shikhlinski
Battle of Goychay;Cemil Cahit Toydemir;Habib Bey Salimov
Battle of Goychay;Cemil Cahit Toydemir;Ahmad Hamdi Bey
Battle of Goychay;Rüştü Pasha;Topal Osman
Battle of Goychay;Rüştü Pasha;Ali-Agha Shikhlinski
Battle of Goychay;Rüştü Pasha;Habib Bey Salimov
Battle of Goychay;Rüştü Pasha;Ahmad Hamdi Bey
Battle of Goychay;Topal Osman;Ali-Agha Shikhlinski
Battle of Goychay;Topal Osman;Habib Bey Salimov
Battle of Goychay;Topal Osman;Ahmad Hamdi Bey
Battle of Goychay;Ali-Agha Shikhlinski;Habib Bey Salimov
Battle of Goychay;Ali-Agha Shikhlinski;Ahmad Hamdi Bey
Battle of Goychay;Habib Bey Salimov;Ahmad Hamdi Bey
Battle of Goychay;Stepan Shaumian;Grigory Korganov
Battle of Goychay;Stepan Shaumian;Grigory Petrov (revolutionary)
Battle of Goychay;Stepan Shaumian;Sergey Kirov
Battle of Goychay;Stepan Shaumian;Hamazasp Srvandztyan
Battle of Goychay;Stepan Shaumian;Lazar Bicherakhov
Battle of Goychay;Grigory Korganov;Grigory Petrov (revolutionary)
Battle of Goychay;Grigory Korganov;Sergey Kirov
Battle of Goychay;Grigory Korganov;Hamazasp Srvandztyan
Battle of Goychay;Grigory Korganov;Lazar Bicherakhov
Battle of Goychay;Grigory Petrov (revolutionary);Sergey Kirov
Battle of Goychay;Grigory Petrov (revolutionary);Hamazasp Srvandztyan
Battle of Goychay;Grigory Petrov (revolutionary);Lazar Bicherakhov
Battle of Goychay;Sergey Kirov;Hamazasp Srvandztyan
Battle of Goychay;Sergey Kirov;Lazar Bicherakhov
Battle of Goychay;Hamazasp Srvandztyan;Lazar Bicherakhov
Battle of Guillemont;Douglas Haig;Ferdinand Foch
Battle of Guillemont;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Battle of Guillemont;Douglas Haig;Émile Fayolle
Battle of Guillemont;Ferdinand Foch;Henry Rawlinson, 1st Baron Rawlinson
Battle of Guillemont;Ferdinand Foch;Émile Fayolle
Battle of Guillemont;Henry Rawlinson, 1st Baron Rawlinson;Émile Fayolle
Battle of Guillemont;Crown Prince Rupprecht of Bavaria;Max von Gallwitz
Battle of Guillemont;Crown Prince Rupprecht of Bavaria;Fritz von Below
Battle of Guillemont;Max von Gallwitz;Fritz von Below
Battle of Gumbinnen;Maximilian von Prittwitz;August von Mackensen
Battle of Gurin;Derek Pawle;Joseph F. J. Fitzpatrick
Battle of Gurin;Captain von Crailsheim;Adolf Schipper
Battle of Haifa (1918);Cyril Rodney Harbord;Dalpat Singh Shekhawat
Battle of Haifa (1918);Ahmed Djemal;Erich von Falkenhayn
Battle of Haifa (1918);Ahmed Djemal;Liman von Sanders
Battle of Haifa (1918);Ahmed Djemal;Friedrich Kress von Kressenstein
Battle of Haifa (1918);Erich von Falkenhayn;Liman von Sanders
Battle of Haifa (1918);Erich von Falkenhayn;Friedrich Kress von Kressenstein
Battle of Haifa (1918);Liman von Sanders;Friedrich Kress von Kressenstein
Battle of Halen;Léon de Witte de Haelen;Adolf Proost
Battle of Hamel;John Monash;Ewen Sinclair-Maclagan
Battle of Hamel;Georg von der Marwitz;Viktor Kühne
Battle of Hanna;Halil Kut;Colmar Freiherr von der Goltz
Battle of Hareira and Sheria;Edmund Allenby;Harry Chauvel
Battle of Hareira and Sheria;Edmund Allenby;Philip Chetwode
Battle of Hareira and Sheria;Harry Chauvel;Philip Chetwode
Battle of Hareira and Sheria;Erich von Falkenhayn;Friedrich Kress von Kressenstein
Battle of Hareira and Sheria;Erich von Falkenhayn;Fevzi Çakmak
Battle of Hareira and Sheria;Friedrich Kress von Kressenstein;Fevzi Çakmak
Battle of Heligoland Bight (1914);David Beatty;Reginald Tyrwhitt
Battle of Heligoland Bight (1914);David Beatty;Roger Keyes
Battle of Heligoland Bight (1914);Reginald Tyrwhitt;Roger Keyes
Battle of Heligoland Bight (1914);Franz von Hipper;Leberecht Maass
Battle of Helsinki;Rüdiger von der Goltz;Hugo Meurer
Battle of Helsinki;Rüdiger von der Goltz;Carl Voss-Schrader
Battle of Helsinki;Hugo Meurer;Carl Voss-Schrader
Battle of Helsinki;Fredrik Edvard Johansson;Edvard Nyqvist
Battle of Herkulesfürdő;Ioan Culcer;Ion Dragalina
Battle of Herkulesfürdő;Arthur Arz von Straussenburg;Hermann von Staabs
Battle of Herkulesfürdő;Arthur Arz von Straussenburg;Rudolf von Fiebich-Ripke
Battle of Herkulesfürdő;Hermann von Staabs;Rudolf von Fiebich-Ripke
Battle of Hill 383;Conrad von Hötzendorf;Archduke Eugen of Austria
Battle of Hill 383;Conrad von Hötzendorf;Svetozar Boroević
Battle of Hill 383;Archduke Eugen of Austria;Svetozar Boroević
Battle of Hill 60 (Gallipoli);Mustafa Kemal Atatürk;Cevat Pasha
Battle of Humin-Bolimów;Paul von Hindenburg;Erich Ludendorff
Battle of Humin-Bolimów;Paul von Hindenburg;August von Mackensen
Battle of Humin-Bolimów;Erich Ludendorff;August von Mackensen
Battle of Humin-Bolimów;Vladimir Vasilyevich Smirnov;Vasily Gurko
Battle of Humin-Bolimów;Vladimir Vasilyevich Smirnov;Alexander Litvinov
Battle of Humin-Bolimów;Vasily Gurko;Alexander Litvinov
Battle of Hyvinkää;Oskari Koivula;Topias Harju
Battle of Hyvinkää;Oskari Koivula;Jalmari Ranta
Battle of Hyvinkää;Topias Harju;Jalmari Ranta
Battle of Hämeenlinna;Konrad Wolf;Lothar von Brandenstein
Battle of Hämeenlinna;Konrad Wolf;Godert von Reden
Battle of Hämeenlinna;Lothar von Brandenstein;Godert von Reden
Battle of Jassin;Raghbir Singh Pathania;Captain J.G.J. Hanson
Battle of Jassin;Raghbir Singh Pathania;Captain J. Turner
Battle of Jassin;Captain J.G.J. Hanson;Captain J. Turner
Battle of Jastków;Józef Piłsudski;Bolesław Roja
Battle of Jerusalem;Edmund Allenby;Edward Bulfin
Battle of Jerusalem;Edmund Allenby;Philip Chetwode
Battle of Jerusalem;Edmund Allenby;Harry Chauvel
Battle of Jerusalem;Edward Bulfin;Philip Chetwode
Battle of Jerusalem;Edward Bulfin;Harry Chauvel
Battle of Jerusalem;Philip Chetwode;Harry Chauvel
Battle of Jerusalem;Ahmed Djemal;Cevat Çobanlı
Battle of Jerusalem;Ahmed Djemal;Ali Fuat Cebesoy
Battle of Jerusalem;Ahmed Djemal;Erich von Falkenhayn
Battle of Jerusalem;Ahmed Djemal;Friedrich Kress von Kressenstein
Battle of Jerusalem;Cevat Çobanlı;Ali Fuat Cebesoy
Battle of Jerusalem;Cevat Çobanlı;Erich von Falkenhayn
Battle of Jerusalem;Cevat Çobanlı;Friedrich Kress von Kressenstein
Battle of Jerusalem;Ali Fuat Cebesoy;Erich von Falkenhayn
Battle of Jerusalem;Ali Fuat Cebesoy;Friedrich Kress von Kressenstein
Battle of Jerusalem;Erich von Falkenhayn;Friedrich Kress von Kressenstein
Battle of Jisr Benat Yakub;Edmund Allenby;Harry Chauvel
Battle of Jisr Benat Yakub;Edmund Allenby;Henry Hodgson
Battle of Jisr Benat Yakub;Harry Chauvel;Henry Hodgson
Battle of Jisr Benat Yakub;Liman von Sanders;Mustafa Kemal Atatürk
Battle of Jisr Benat Yakub;Liman von Sanders;Cevat Çobanlı
Battle of Jisr Benat Yakub;Mustafa Kemal Atatürk;Cevat Çobanlı
Battle of Jutland;John Jellicoe;David Beatty
Battle of Jutland;Reinhard Scheer;Franz von Hipper
Battle of Karakilisa;Tovmas Nazarbekian;Garegin Nzhdeh
Battle of Karakilisa;Wehib Pasha;Kâzım Karabekir
Battle of Kibata;Jan Smuts;Henry de Courcy O'Grady
Battle of Kisaki;Jan Smuts;Coen Brits
Battle of Kitcheners' Wood;Garnet Hughes;Richard Turner (Canadian Army officer)
Battle of Kitcheners' Wood;Garnet Hughes;Arthur Currie
Battle of Kitcheners' Wood;Garnet Hughes;Russell Lambert Boyle
Battle of Kitcheners' Wood;Richard Turner (Canadian Army officer);Arthur Currie
Battle of Kitcheners' Wood;Richard Turner (Canadian Army officer);Russell Lambert Boyle
Battle of Kitcheners' Wood;Arthur Currie;Russell Lambert Boyle
Battle of Kolubara;Radomir Putnik;Živojin Mišić
Battle of Kolubara;Radomir Putnik;Stepa Stepanović
Battle of Kolubara;Radomir Putnik;Pavle Jurišić Šturm
Battle of Kolubara;Radomir Putnik;Miloš Božanović
Battle of Kolubara;Živojin Mišić;Stepa Stepanović
Battle of Kolubara;Živojin Mišić;Pavle Jurišić Šturm
Battle of Kolubara;Živojin Mišić;Miloš Božanović
Battle of Kolubara;Stepa Stepanović;Pavle Jurišić Šturm
Battle of Kolubara;Stepa Stepanović;Miloš Božanović
Battle of Kolubara;Pavle Jurišić Šturm;Miloš Božanović
Battle of Kolubara;Oskar Potiorek;Liborius Ritter von Frank
Battle of Kolun;Ioan Culcer;Ioan Popovici (divisional general)
Battle of Kolun;Erich von Falkenhayn;Eberhard Graf von Schmettow
Battle of Komarów (1914);Moritz von Auffenberg;Conrad von Hötzendorf
Battle of Komarów (1914);Moritz von Auffenberg;Blasius von Schemua
Battle of Komarów (1914);Conrad von Hötzendorf;Blasius von Schemua
Battle of Komarów (1914);Pavel Plehve;Aleksei Evert
Battle of Koprukoy;Abdul Kerim Pasha;Halil Kut
Battle of Kosturino;Bryan Mahon;Maurice Sarrail
Battle of Kosturino;Bryan Mahon;Maurice Bailloud
Battle of Kosturino;Maurice Sarrail;Maurice Bailloud
Battle of Kowel;Conrad von Hötzendorf;Alexander von Linsingen
Battle of Kowel;Aleksei Brusilov;Vladimir Sakharov
Battle of Kowel;Aleksei Brusilov;Vladimir Bezobrazov (soldier)
Battle of Kowel;Vladimir Sakharov;Vladimir Bezobrazov (soldier)
Battle of Kraków (1914);Conrad von Hötzendorf;Remus von Woyrsch
Battle of Kraków (1914);Conrad von Hötzendorf;Viktor Dankl von Krasnik
Battle of Kraków (1914);Conrad von Hötzendorf;Archduke Joseph Ferdinand
Battle of Kraków (1914);Conrad von Hötzendorf;Svetozar Boroević
Battle of Kraków (1914);Remus von Woyrsch;Viktor Dankl von Krasnik
Battle of Kraków (1914);Remus von Woyrsch;Archduke Joseph Ferdinand
Battle of Kraków (1914);Remus von Woyrsch;Svetozar Boroević
Battle of Kraków (1914);Viktor Dankl von Krasnik;Archduke Joseph Ferdinand
Battle of Kraków (1914);Viktor Dankl von Krasnik;Svetozar Boroević
Battle of Kraków (1914);Archduke Joseph Ferdinand;Svetozar Boroević
Battle of Kraków (1914);Nikolai Ivanov (general);Platon Lechitsky
Battle of Kraków (1914);Nikolai Ivanov (general);Aleksei Evert
Battle of Kraków (1914);Nikolai Ivanov (general);Radko Dimitriev
Battle of Kraków (1914);Nikolai Ivanov (general);Aleksei Brusilov
Battle of Kraków (1914);Platon Lechitsky;Aleksei Evert
Battle of Kraków (1914);Platon Lechitsky;Radko Dimitriev
Battle of Kraków (1914);Platon Lechitsky;Aleksei Brusilov
Battle of Kraków (1914);Aleksei Evert;Radko Dimitriev
Battle of Kraków (1914);Aleksei Evert;Aleksei Brusilov
Battle of Kraków (1914);Radko Dimitriev;Aleksei Brusilov
Battle of Kraśnik;Conrad von Hötzendorf;Viktor Dankl von Krasnik
Battle of Kraśnik;Nikolay Iudovich Ivanov;Anton Zaltsa
Battle of Krechowce;Pavel Sytin;Bolesław Mościcki
Battle of Krithia Vineyard;Trommer Paşa;Fevzi Çakmak
Battle of Krivolak;Georgi Todorov (general);Stefan Bogdanov
Battle of Krivolak;Maurice Sarrail;Maurice Bailloud
Battle of Krivolak;Maurice Sarrail;Charles de Lardemelle
Battle of Krivolak;Maurice Bailloud;Charles de Lardemelle
Battle of Krzywopłoty;Mieczyslaw Rys-Trojanowski;Ottokar Brzoza-Brzezina
Battle of Kurdamir;Mürsel Bakû;Habib Bey Salimov
Battle of Kurdamir;Stepan Shaumian;Lazar Bicherakhov
Battle of Lahti;Otto von Brandenstein;Hans Kalm
Battle of Lahti;Nestor Linnanen;Teodor Huurre
Battle of Langemarck (1917);Douglas Haig;Herbert Plumer
Battle of Langemarck (1917);Douglas Haig;Hubert Gough
Battle of Langemarck (1917);Douglas Haig;François Anthoine
Battle of Langemarck (1917);Herbert Plumer;Hubert Gough
Battle of Langemarck (1917);Herbert Plumer;François Anthoine
Battle of Langemarck (1917);Hubert Gough;François Anthoine
Battle of Langemarck (1917);Erich Ludendorff;Crown Prince Rupprecht of Bavaria
Battle of Langemarck (1917);Erich Ludendorff;Friedrich Sixt von Armin
Battle of Langemarck (1917);Crown Prince Rupprecht of Bavaria;Friedrich Sixt von Armin
Battle of Laski and Anielin;Józef Piłsudski;Edward Rydz-Śmigły
Battle of Laski and Anielin;Józef Piłsudski;Michał Rola-Żymierski
Battle of Laski and Anielin;Edward Rydz-Śmigły;Michał Rola-Żymierski
Battle of Latema Nek;Wilfrid Malleson;Michael Tighe (general)
Battle of La Bassée;John French, 1st Earl of Ypres;Horace Smith-Dorrien
Battle of La Bassée;John French, 1st Earl of Ypres;James Willcocks
Battle of La Bassée;John French, 1st Earl of Ypres;Louis de Maud'huy
Battle of La Bassée;John French, 1st Earl of Ypres;Louis Conneau
Battle of La Bassée;Horace Smith-Dorrien;James Willcocks
Battle of La Bassée;Horace Smith-Dorrien;Louis de Maud'huy
Battle of La Bassée;Horace Smith-Dorrien;Louis Conneau
Battle of La Bassée;James Willcocks;Louis de Maud'huy
Battle of La Bassée;James Willcocks;Louis Conneau
Battle of La Bassée;Louis de Maud'huy;Louis Conneau
Battle of Lempäälä;Karl Fredrik Wilkama;Allan Winge
Battle of Le Cateau;Friedrich Sixt von Armin;Georg von der Marwitz
Battle of Le Transloy;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Battle of Le Transloy;Douglas Haig;Ferdinand Foch
Battle of Le Transloy;Douglas Haig;Émile Fayolle
Battle of Le Transloy;Douglas Haig;Joseph Alfred Micheler
Battle of Le Transloy;Henry Rawlinson, 1st Baron Rawlinson;Ferdinand Foch
Battle of Le Transloy;Henry Rawlinson, 1st Baron Rawlinson;Émile Fayolle
Battle of Le Transloy;Henry Rawlinson, 1st Baron Rawlinson;Joseph Alfred Micheler
Battle of Le Transloy;Ferdinand Foch;Émile Fayolle
Battle of Le Transloy;Ferdinand Foch;Joseph Alfred Micheler
Battle of Le Transloy;Émile Fayolle;Joseph Alfred Micheler
Battle of Le Transloy;Erich Ludendorff;Crown Prince Rupprecht of Bavaria
Battle of Le Transloy;Erich Ludendorff;Fritz von Below
Battle of Le Transloy;Erich Ludendorff;Max von Gallwitz
Battle of Le Transloy;Crown Prince Rupprecht of Bavaria;Fritz von Below
Battle of Le Transloy;Crown Prince Rupprecht of Bavaria;Max von Gallwitz
Battle of Le Transloy;Fritz von Below;Max von Gallwitz
Battle of Limanowa;Conrad von Hötzendorf;Josef Roth von Limanowa-Łapanów
Battle of Limanowa;Conrad von Hötzendorf;Archduke Joseph Ferdinand
Battle of Limanowa;Conrad von Hötzendorf;Svetozar Boroević
Battle of Limanowa;Conrad von Hötzendorf;Sándor Szurmay
Battle of Limanowa;Conrad von Hötzendorf;Friedrich von Gerok (officer)
Battle of Limanowa;Josef Roth von Limanowa-Łapanów;Archduke Joseph Ferdinand
Battle of Limanowa;Josef Roth von Limanowa-Łapanów;Svetozar Boroević
Battle of Limanowa;Josef Roth von Limanowa-Łapanów;Sándor Szurmay
Battle of Limanowa;Josef Roth von Limanowa-Łapanów;Friedrich von Gerok (officer)
Battle of Limanowa;Archduke Joseph Ferdinand;Svetozar Boroević
Battle of Limanowa;Archduke Joseph Ferdinand;Sándor Szurmay
Battle of Limanowa;Archduke Joseph Ferdinand;Friedrich von Gerok (officer)
Battle of Limanowa;Svetozar Boroević;Sándor Szurmay
Battle of Limanowa;Svetozar Boroević;Friedrich von Gerok (officer)
Battle of Limanowa;Sándor Szurmay;Friedrich von Gerok (officer)
Battle of Limanowa;Nikolay Iudovich Ivanov;Radko Dimitriev
Battle of Limanowa;Nikolay Iudovich Ivanov;Aleksei Brusilov
Battle of Limanowa;Radko Dimitriev;Aleksei Brusilov
Battle of Lioma;Paul von Lettow-Vorbeck;Kurt Wahle
Battle of Lioma;Paul von Lettow-Vorbeck;Hptm. Karl Göring
Battle of Lioma;Paul von Lettow-Vorbeck;Erich Müller
Battle of Lioma;Paul von Lettow-Vorbeck;Hptm. Max Poppe
Battle of Lioma;Paul von Lettow-Vorbeck;Hptm. Paul Stemmermann
Battle of Lioma;Kurt Wahle;Hptm. Karl Göring
Battle of Lioma;Kurt Wahle;Erich Müller
Battle of Lioma;Kurt Wahle;Hptm. Max Poppe
Battle of Lioma;Kurt Wahle;Hptm. Paul Stemmermann
Battle of Lioma;Hptm. Karl Göring;Erich Müller
Battle of Lioma;Hptm. Karl Göring;Hptm. Max Poppe
Battle of Lioma;Hptm. Karl Göring;Hptm. Paul Stemmermann
Battle of Lioma;Erich Müller;Hptm. Max Poppe
Battle of Lioma;Erich Müller;Hptm. Paul Stemmermann
Battle of Lioma;Hptm. Max Poppe;Hptm. Paul Stemmermann
Battle of Lioma;George Giffard;Lt-Col Charles Phillips
Battle of Lioma;George Giffard;Maj Alexander Masters
Battle of Lioma;George Giffard;Capt Stanley John
Battle of Lioma;Lt-Col Charles Phillips;Maj Alexander Masters
Battle of Lioma;Lt-Col Charles Phillips;Capt Stanley John
Battle of Lioma;Maj Alexander Masters;Capt Stanley John
Battle of Liège;Otto von Emmich;Erich Ludendorff
Battle of Loos;Douglas Haig;Hubert Gough
Battle of Loos;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Battle of Loos;Hubert Gough;Henry Rawlinson, 1st Baron Rawlinson
Battle of Loos;Crown Prince Rupprecht of Bavaria;Friedrich Sixt von Armin
Battle of Lorette Hill;Paul Maistre;Victor d'Urbal
Battle of Lorraine;Konrad Krafft von Dellmensingen;Crown Prince Rupprecht of Bavaria
Battle of Lorraine;Konrad Krafft von Dellmensingen;Josias von Heeringen
Battle of Lorraine;Crown Prince Rupprecht of Bavaria;Josias von Heeringen
Battle of Lorraine;Auguste Dubail;Noël Édouard, vicomte de Curières de Castelnau
Battle of Lorraine;Auguste Dubail;Ferdinand Foch
Battle of Lorraine;Noël Édouard, vicomte de Curières de Castelnau;Ferdinand Foch
Battle of Länkipohja;K. F. Wilkman;Torsten Aminoff
Battle of Länkipohja;K. F. Wilkman;Oskar Wilkman
Battle of Länkipohja;K. F. Wilkman;Aarne Heikinheimo
Battle of Länkipohja;Torsten Aminoff;Oskar Wilkman
Battle of Länkipohja;Torsten Aminoff;Aarne Heikinheimo
Battle of Länkipohja;Oskar Wilkman;Aarne Heikinheimo
Battle of Länkipohja;Eino Siukola;Vihtori Hurri
Battle of Länkipohja;Eino Siukola;Leander Viljanen
Battle of Länkipohja;Vihtori Hurri;Leander Viljanen
Battle of Mahiwa;Paul von Lettow-Vorbeck;Kurt Wahle
Battle of Malka Nidzhe;Victor Cordonnier;Pavle Jurišić Šturm
Battle of Malka Nidzhe;Todor Mitov;Stefan Tasev
